OBJECTID,src_boro_c,nbr_boro_c,LENGTH,NODE_COUNT
11533,4066701,4066501,0.007761292080423,0
11534,4066701,4066900,0.004696557283922,0
11535,4066900,4049500,0.003112804790770,0
11536,4066900,4050700,0.004522758112148,0
11537,4066900,4066501,0.005296550603439,0
11538,4066900,4066701,0.004696557283922,0
11539,4066900,4067100,0.002417498197958,0
11540,4067100,4050500,0.000000000000000,1
11541,4067100,4050700,0.008231580061220,0
11542,4067100,4066300,0.008926039724938,0
11543,4067100,4066501,0.002434161401277,0
11544,4067100,4066900,0.002417498197958,0
11545,4067100,4067900,0.002625157026108,0
11546,4067700,4065501,0.004681171370787,0
11547,4067700,4065703,0.004866234254398,0
11548,4067700,4065900,0.001054990876626,0
11549,4067700,4066100,0.000000000000000,1
11550,4067700,4066300,0.008896755990907,0
11551,4067700,4067900,0.003037843078926,0
11552,4067900,4050500,0.003988430132348,0
11553,4067900,4050700,0.000000000000000,1
11554,4067900,4065501,0.002692570265385,0
11555,4067900,4066300,0.004695072121476,0
11556,4067900,4067100,0.002625157026108,0
11557,4067900,4067700,0.003037843078926,0
11558,4067900,4068700,0.002419036033237,0
11559,4067900,4069500,0.005871195858774,0
11560,4067900,4069702,0.002718872148432,0
11561,4068000,4032000,0.003175229936887,0
11562,4068000,4032800,0.002370161258797,0
11563,4068000,4033000,0.000000000000000,1
11564,4068000,4063800,0.002686535412210,0
11565,4068000,4065000,0.004188344355286,0
11566,4068000,4065400,0.014539811868440,0
11567,4068000,4068200,0.009895941567617,0
11568,4068000,4069000,0.013617699215953,0
11569,4068200,4032800,0.006744726960483,0
11570,4068200,4065000,0.007720356019240,0
11571,4068200,4068000,0.009895941567617,0
11572,4068300,4044302,0.000663461799668,0
11573,4068300,4045500,0.002652421445010,0
11574,4068300,4045700,0.006749743478950,0
11575,4068300,4047300,0.002166569449206,0
11576,4068300,4047500,0.006552262663431,0
11577,4068300,4068700,0.000000000000000,1
11578,4068300,4071702,0.004403167945055,0
11579,4068700,4047500,0.007044398543779,0
11580,4068700,4049900,0.000000000000000,1
11581,4068700,4050500,0.003872180266210,0
11582,4068700,4067900,0.002419036033237,0
11583,4068700,4068300,0.000000000000000,1
11584,4068700,4069300,0.003243289510933,0
11585,4068700,4069500,0.005569185632023,0
11586,4068700,4071701,0.000000000000000,1
11587,4068700,4071702,0.004210926640636,0
11588,4069000,4032000,0.005245303125311,0
11589,4069000,4065400,0.001211673195334,0
11590,4069000,4068000,0.013617699215953,0
11591,4069000,4069400,0.011459184935351,0
11592,4069300,4068700,0.003243289510933,0
11593,4069300,4069500,0.002342404530299,0
11594,4069300,4069701,0.005271512518068,0
11595,4069300,4071701,0.004625925568242,0
11596,4069300,4071702,0.000000000000000,1
11597,4069400,4032000,0.001293670065819,0
11598,4069400,4065400,0.003475825570228,0
11599,4069400,4066400,0.024482037536833,0
11600,4069400,4069000,0.011459184935351,0
11601,4069500,4067900,0.005871195858774,0
11602,4069500,4068700,0.005569185632023,0
11603,4069500,4069300,0.002342404530299,0
11604,4069500,4069701,0.000677758235126,0
11605,4069500,4069702,0.005347839467288,0
11606,4069701,4069300,0.005271512518068,0
11607,4069701,4069500,0.000677758235126,0
11608,4069701,4069702,0.002585874352711,0
11609,4069701,4071100,0.004261289076849,0
11610,4069701,4071306,0.006240510611042,0
11611,4069701,4071701,0.002278286289995,0
11612,4069702,4065501,0.003560386757453,0
11613,4069702,4067900,0.002718872148432,0
11614,4069702,4069500,0.005347839467288,0
11615,4069702,4069701,0.002585874352711,0
11616,4069702,4070300,0.007843569844128,0
11617,4069702,4070900,0.000000000000000,1
11618,4069702,4071100,0.005884966579092,0
11619,4070300,4063700,0.004033726536102,0
11620,4070300,4064500,0.000000000000000,1
11621,4070300,4065501,0.005714085818242,0
11622,4070300,4069702,0.007843569844128,0
11623,4070300,4070700,0.005012865459615,0
11624,4070300,4070900,0.005132674808403,0
11625,4070300,4071100,0.000000000000000,1
11626,4070700,4063700,0.000000000000000,1
11627,4070700,4064500,0.001566431753136,0
11628,4070700,4070300,0.005012865459615,0
11629,4070700,4070900,0.006891538592572,0
11630,4070700,4072300,0.001520390362044,0
11631,4070700,4072900,0.005073772097656,0
11632,4070900,4069702,0.000000000000000,1
11633,4070900,4070300,0.005132674808403,0
11634,4070900,4070700,0.006891538592572,0
11635,4070900,4071100,0.008546158836499,0
11636,4070900,4072300,0.003042073765183,0
11637,4071100,4069701,0.004261289076849,0
11638,4071100,4069702,0.005884966579092,0
11639,4071100,4070300,0.000000000000000,1
11640,4071100,4070900,0.008546158836499,0
11641,4071100,4071303,0.000000000000000,1
11642,4071100,4071305,0.007441583699073,0
11643,4071100,4071306,0.004059005267797,0
11644,4071100,4072300,0.006593630207596,0
11645,4071100,4073700,0.002383843926632,0
11646,4071100,4073900,0.003663660296766,0
11647,4071303,4071100,0.000000000000000,1
11648,4071303,4071304,0.004763948991127,0
11649,4071303,4071305,0.006493671418295,0
11650,4071303,4071306,0.001177617043382,0
11651,4071303,4073900,0.003812017384110,0
11652,4071303,4074100,0.003003304811027,0
11653,4071304,4071303,0.004763948991127,0
11654,4071304,4071306,0.003907089637135,0
11655,4071304,4071701,0.004737548254110,0
11656,4071304,4072100,0.007648845557475,0
11657,4071304,4074100,0.001710618892501,0
11658,4071304,4074300,0.000000000000000,1
11659,4071305,4071100,0.007441583699073,0
11660,4071305,4071303,0.006493671418295,0
11661,4071305,4071306,0.003438385610104,0
11662,4071305,4073900,0.000000000000000,1
11663,4071306,4069701,0.006240510611042,0
11664,4071306,4071100,0.004059005267797,0
11665,4071306,4071303,0.001177617043382,0
11666,4071306,4071304,0.003907089637135,0
11667,4071306,4071305,0.003438385610104,0
11668,4071306,4071701,0.000718748528845,0
11669,4071600,4030600,0.029029823906935,0
11670,4071600,4032000,0.011110943839457,0
11671,4071600,4066400,0.013868621529011,0
11672,4071600,4084602,0.031441023563949,0
11673,4071600,4088400,0.018346697394218,0
11674,4071600,4107202,0.005775033058868,0
11675,4071701,4068700,0.000000000000000,1
11676,4071701,4069300,0.004625925568242,0
11677,4071701,4069701,0.002278286289995,0
11678,4071701,4071304,0.004737548254110,0
11679,4071701,4071306,0.000718748528845,0
11680,4071701,4071702,0.007620181500098,0
11681,4071701,4071900,0.001303094451472,0
11682,4071701,4072100,0.001743903347531,0
11683,4071702,4043702,0.000270150053822,0
11684,4071702,4045500,0.005990361578449,0
11685,4071702,4047500,0.000000000000000,1
11686,4071702,4068300,0.004403167945055,0
11687,4071702,4068700,0.004210926640636,0
11688,4071702,4069300,0.000000000000000,1
11689,4071702,4071701,0.007620181500098,0
11690,4071702,4071900,0.002306060508898,0
11691,4071900,4043701,0.000000000000000,1
11692,4071900,4043702,0.005485663858282,0
11693,4071900,4071701,0.001303094451472,0
11694,4071900,4071702,0.002306060508898,0
11695,4071900,4072100,0.004688010481189,0
11696,4071900,4074300,0.000000000000000,1
11697,4071900,4074500,0.004177058684933,0
11698,4072100,4071304,0.007648845557475,0
11699,4072100,4071701,0.001743903347531,0
11700,4072100,4071900,0.004688010481189,0
11701,4072100,4074100,0.000000000000000,1
11702,4072100,4074300,0.004574157920904,0
11703,4072100,4074500,0.000000000000000,1
11704,4072300,4070700,0.001520390362044,0
11705,4072300,4070900,0.003042073765183,0
11706,4072300,4071100,0.006593630207596,0
11707,4072300,4072900,0.005358371053676,0
11708,4072300,4073100,0.004641586319472,0
11709,4072300,4073700,0.007581105297994,0
11710,4072300,4074900,0.004590162123279,0
11711,4072900,4064500,0.004888215377937,0
11712,4072900,4070700,0.005073772097656,0
11713,4072900,4072300,0.005358371053676,0
11714,4072900,4073100,0.003350396329082,0
11715,4073100,4064102,0.000000000000000,1
11716,4073100,4064500,0.007869079612138,0
11717,4073100,4072300,0.004641586319472,0
11718,4073100,4072900,0.003350396329082,0
11719,4073100,4074900,0.004359023401377,0
11720,4073100,4077300,0.002626187987044,0
11721,4073700,4071100,0.002383843926632,0
11722,4073700,4072300,0.007581105297994,0
11723,4073700,4073900,0.003421713957998,0
11724,4073700,4074900,0.002155540246882,0
11725,4073700,4075701,0.000000000000000,1
11726,4073700,4075702,0.001181535050643,0
11727,4073700,4076901,0.002578562027582,0
11728,4073900,4071100,0.003663660296766,0
11729,4073900,4071303,0.003812017384110,0
11730,4073900,4071305,0.000000000000000,1
11731,4073900,4073700,0.003421713957998,0
11732,4073900,4074100,0.004328148872879,0
11733,4073900,4075702,0.007877140470541,0
11734,4074100,4071303,0.003003304811027,0
11735,4074100,4071304,0.001710618892501,0
11736,4074100,4072100,0.000000000000000,1
11737,4074100,4073900,0.004328148872879,0
11738,4074100,4074300,0.004474781570972,0
11739,4074100,4074700,0.003936967220045,0
11740,4074100,4075702,0.000748667912659,0
11741,4074300,4071304,0.000000000000000,1
11742,4074300,4071900,0.000000000000000,1
11743,4074300,4072100,0.004574157920904,0
11744,4074300,4074100,0.004474781570972,0
11745,4074300,4074500,0.004673832796824,0
11746,4074300,4074700,0.004499750802871,0
11747,4074500,4038302,0.000468334434130,0
11748,4074500,4043701,0.006244119182729,0
11749,4074500,4043702,0.000000000000000,1
11750,4074500,4071900,0.004177058684933,0
11751,4074500,4072100,0.000000000000000,1
11752,4074500,4074300,0.004673832796824,0
11753,4074500,4074700,0.005125486242465,0
11754,4074700,4038302,0.012418649097835,0
11755,4074700,4074100,0.003936967220045,0
11756,4074700,4074300,0.004499750802871,0
11757,4074700,4074500,0.005125486242465,0
11758,4074700,4075702,0.004121134770454,0
11759,4074900,4072300,0.004590162123279,0
11760,4074900,4073100,0.004359023401377,0
11761,4074900,4073700,0.002155540246882,0
11762,4074900,4076901,0.008230877207745,0
11763,4074900,4077300,0.006130650597623,0
11764,4075701,4038302,0.010915462303966,0
11765,4075701,4073700,0.000000000000000,1
11766,4075701,4075702,0.005196049843497,0
11767,4075701,4076901,0.005410793801503,0
11768,4075701,4076902,0.004353056843515,0
11769,4075702,4038302,0.008378896936307,0
11770,4075702,4073700,0.001181535050643,0
11771,4075702,4073900,0.007877140470541,0
11772,4075702,4074100,0.000748667912659,0
11773,4075702,4074700,0.004121134770454,0
11774,4075702,4075701,0.005196049843497,0
11775,4075702,4076901,0.000000000000000,1
11776,4076901,4073700,0.002578562027582,0
11777,4076901,4074900,0.008230877207745,0
11778,4076901,4075701,0.005410793801503,0
11779,4076901,4075702,0.000000000000000,1
11780,4076901,4076902,0.006405537331230,0
11781,4076901,4077300,0.001588760103737,0
11782,4076902,4021600,0.000000000000000,1
11783,4076902,4038302,0.000479980712998,0
11784,4076902,4075701,0.004353056843515,0
11785,4076902,4076901,0.006405537331230,0
11786,4076902,4077300,0.002946031508000,0
11787,4077300,4013400,0.000000000000000,1
11788,4077300,4021600,0.003063181011584,0
11789,4077300,4038302,0.000000000000000,1
11790,4077300,4064102,0.006154220669353,0
11791,4077300,4064500,0.000000000000000,1
11792,4077300,4073100,0.002626187987044,0
11793,4077300,4074900,0.006130650597623,0
11794,4077300,4076901,0.001588760103737,0
11795,4077300,4076902,0.002946031508000,0
11796,4077300,4077500,0.009266364809714,0
11797,4077500,4013400,0.005686373262186,0
11798,4077500,4013600,0.004061753399665,0
11799,4077500,4013800,0.002331951148201,0
11800,4077500,4014000,0.000000000000000,1
11801,4077500,4021600,0.002444630893208,0
11802,4077500,4064102,0.000000000000000,1
11803,4077500,4077300,0.009266364809714,0
11804,4077902,4038302,0.010224709154456,0
11805,4077902,4077903,0.006957330286759,0
11806,4077902,4077904,0.000000000000000,1
11807,4077902,4077906,0.003739835331011,0
11808,4077902,4077907,0.005280930112589,0
11809,4077902,4080900,0.008546729115184,0
11810,4077903,4038302,0.011377961922844,0
11811,4077903,4077902,0.006957330286759,0
11812,4077903,4077904,0.004878258596723,0
11813,4077903,4077905,0.000140422450114,0
11814,4077903,4077907,0.000000000000000,1
11815,4077904,4077902,0.000000000000000,1
11816,4077904,4077903,0.004878258596723,0
11817,4077904,4077905,0.008387469036218,0
11818,4077904,4077907,0.004418438417035,0
11819,4077904,4077908,0.005278328304674,0
11820,4077904,4125700,0.004049789852371,0
11821,4077904,4126500,0.000000000000000,1
11822,4077905,4022001,0.003978735942664,0
11823,4077905,4022002,0.008552979603992,0
11824,4077905,4038302,0.003098676490019,0
11825,4077905,4045000,0.000000000000000,1
11826,4077905,4077903,0.000140422450114,0
11827,4077905,4077904,0.008387469036218,0
11828,4077905,4125700,0.000000000000000,1
11829,4077905,4126500,0.001527060924212,0
11830,4077905,4126700,0.002713792621083,0
11831,4077906,4077902,0.003739835331011,0
11832,4077906,4077907,0.005179043156687,0
11833,4077906,4077908,0.002852742614747,0
11834,4077906,4080900,0.008826408446332,0
11835,4077906,4122702,0.004357517223259,0
11836,4077907,4077902,0.005280930112589,0
11837,4077907,4077903,0.000000000000000,1
11838,4077907,4077904,0.004418438417035,0
11839,4077907,4077906,0.005179043156687,0
11840,4077907,4077908,0.004486862616228,0
11841,4077908,4077904,0.005278328304674,0
11842,4077908,4077906,0.002852742614747,0
11843,4077908,4077907,0.004486862616228,0
11844,4077908,4122702,0.004207874886103,0
11845,4077908,4125700,0.002506059822079,0
11846,4078800,4018401,0.003631941062539,0
11847,4078800,4029400,0.006310930555578,0
11848,4078800,4030600,0.002782233618805,0
11849,4078800,4079000,0.003253036521732,0
11850,4078800,4079200,0.004125004722609,0
11851,4079000,4018000,0.000000000000000,1
11852,4079000,4018200,0.006984080447612,0
11853,4079000,4018401,0.003053703811661,0
11854,4079000,4078800,0.003253036521732,0
11855,4079000,4079200,0.008831352755133,0
11856,4079000,4081400,0.003157122912059,0
11857,4079200,4030600,0.009448567982039,0
11858,4079200,4078800,0.004125004722609,0
11859,4079200,4079000,0.008831352755133,0
11860,4079200,4081400,0.004574650136955,0
11861,4079200,4084602,0.000000000000000,1
11862,4079300,4038302,0.015151096486818,0
11863,4079300,4080302,0.017382622536497,0
11864,4079300,4080900,0.015859955527498,0
11865,4079701,4079702,0.005591737382550,0
11866,4079701,4083700,0.001731709933499,0
11867,4079701,4084500,0.002702385242109,0
11868,4079701,4085300,0.002616024406943,0
11869,4079701,4085700,0.000963711829788,0
11870,4079701,4085900,0.002668679747659,0
11871,4079702,4038302,0.004272343163720,0
11872,4079702,4079701,0.005591737382550,0
11873,4079702,4079900,0.004995446613711,0
11874,4079702,4080301,0.003102633712324,0
11875,4079702,4083700,0.001630828790824,0
11876,4079702,4084900,0.003733610056486,0
11877,4079702,4085300,0.003406627060046,0
11878,4079900,4079702,0.004995446613711,0
11879,4079900,4080301,0.012783178821004,0
11880,4079900,4083700,0.007253764067947,0
11881,4080301,4038302,0.005712246681946,0
11882,4080301,4079702,0.003102633712324,0
11883,4080301,4079900,0.012783178821004,0
11884,4080301,4080302,0.010621095964133,0
11885,4080301,4083700,0.002587355115317,0
11886,4080302,4038302,0.000210057396151,0
11887,4080302,4079300,0.017382622536497,0
11888,4080302,4080301,0.010621095964133,0
11889,4080302,4080900,0.010267111846547,0
11890,4080302,4083700,0.010841278398527,0
11891,4080302,4121500,0.000000000000000,1
11892,4080302,4122702,0.000390291105794,0
11893,4080900,4038302,0.003347971140031,0
11894,4080900,4077902,0.008546729115184,0
11895,4080900,4077906,0.008826408446332,0
11896,4080900,4079300,0.015859955527498,0
11897,4080900,4080302,0.010267111846547,0
11898,4080900,4122702,0.006556703241464,0
11899,4081400,4018000,0.004532436920053,0
11900,4081400,4018200,0.000000000000000,1
11901,4081400,4030600,0.000000000000000,1
11902,4081400,4079000,0.003157122912059,0
11903,4081400,4079200,0.004574650136955,0
11904,4081400,4081800,0.009993224699282,0
11905,4081400,4084602,0.003898708839282,0
11906,4081800,4017800,0.000000000000000,1
11907,4081800,4018000,0.003599842500295,0
11908,4081800,4081400,0.009993224699282,0
11909,4081800,4083800,0.003786220806570,0
11910,4081800,4084000,0.005539633259946,0
11911,4081800,4084601,0.000937124094569,0
11912,4081800,4084602,0.007023408233157,0
11913,4083700,4079701,0.001731709933499,0
11914,4083700,4079702,0.001630828790824,0
11915,4083700,4079900,0.007253764067947,0
