OBJECTID,stop_frisk1_XYTableToPoint_S_2,stop_frisk1_XYTableToPoint_S_3,geo_export_267875c8_5ee9_4cb_13
11099,2017-02-20,16:42:00,5004000
11100,2017-02-17,21:47:00,5013301
11101,2017-02-22,10:55:00,5013302
11102,2017-02-19,21:50:00,5002100
11103,2017-02-28,6:06:00,5009700
11104,2017-03-01,6:06:00,5009700
11105,2017-03-01,6:06:00,5009700
11106,2017-03-02,15:56:00,5013302
11107,2017-03-07,20:45:00,5006700
11108,2017-03-12,18:20:00,5010500
11109,2017-03-07,9:30:00,5002100
11110,2017-03-08,20:35:00,5000300
11111,2017-03-08,20:35:00,5000300
11112,2017-03-08,20:35:00,5000300
11113,2017-03-08,20:35:00,5000300
11114,2017-03-10,13:55:00,5012500
11115,2017-03-09,0:20:00,5000700
11116,2017-03-09,0:20:00,5000700
11117,2017-03-09,0:20:00,5000700
11118,2017-03-13,23:15:00,5010500
11119,2017-03-15,21:20:00,5000700
11120,2017-03-29,18:15:00,5000700
11121,2017-04-11,16:50:00,5001100
11122,2017-04-17,1:58:00,5004000
11123,2017-04-24,16:04:00,5000300
11124,2017-04-24,16:07:00,5000300
11125,2017-04-24,22:20:00,5002900
11126,2017-04-24,22:15:00,5002100
11127,2017-04-26,22:45:00,5004000
11128,2017-04-27,7:40:00,5002900
11129,2017-04-27,19:28:00,5012500
11130,2017-04-27,19:28:00,5012500
11131,2017-04-27,19:28:00,5012500
11132,2017-04-27,14:58:00,5002100
11133,2017-04-28,19:30:00,5000700
11134,2017-04-25,0:42:00,5002100
11135,2017-04-29,2:30:00,5002700
11136,2017-05-01,13:40:00,5000700
11137,2017-05-01,16:45:00,5002900
11138,2017-04-26,22:20:00,5004000
11139,2017-04-30,21:50:00,5002900
11140,2017-05-03,2:10:00,5004000
11141,2017-04-30,2:14:00,5000700
11142,2017-04-27,1:15:00,5013301
11143,2017-05-03,1:40:00,5000700
11144,2017-05-03,0:55:00,5002100
11145,2017-05-03,23:50:00,5004000
11146,2017-05-05,23:50:00,5003300
11147,2017-05-05,23:50:00,5003300
11148,2017-05-05,23:50:00,5003300
11149,2017-05-05,23:50:00,5003300
11150,2017-05-05,23:50:00,5003300
11151,2017-05-08,15:45:00,5002700
11152,2017-05-05,1:40:00,5002100
11153,2017-05-11,15:48:00,5013302
11154,2017-05-09,22:10:00,5020700
11155,2017-05-20,19:15:00,5013302
11156,2017-05-21,20:20:00,5000700
11157,2017-05-21,22:25:00,5010500
11158,2017-05-21,20:20:00,5000700
11159,2017-05-28,12:03:00,5007700
11160,2017-05-29,0:15:00,5009700
11161,2017-05-29,17:12:00,5000300
11162,2017-06-01,18:10:00,5013302
11163,2017-06-01,18:10:00,5013302
11164,2017-06-04,20:57:00,5013302
11165,2017-06-05,12:15:00,5002100
11166,2017-06-04,20:57:00,5013302
11167,2017-06-08,19:00:00,5002900
11168,2017-06-08,18:38:00,5002900
11169,2017-06-13,14:46:00,5004000
11170,2017-06-18,19:20:00,5013301
11171,2017-06-19,21:30:00,5002900
11172,2017-06-19,21:30:00,5002900
11173,2017-06-29,1:10:00,5004000
11174,2017-06-29,2:50:00,5001100
11175,2017-06-21,0:50:00,5013301
11176,2017-06-28,0:20:00,5003600
11177,2017-06-28,0:20:00,5003600
11178,2017-07-09,19:14:00,5004000
11179,2017-07-09,19:14:00,5004000
11180,2017-07-09,18:10:00,5000700
11181,2017-07-11,21:38:00,5010500
11182,2017-07-13,0:10:00,5001100
11183,2017-07-09,21:30:00,5000300
11184,2017-07-21,19:50:00,5000700
11185,2017-07-24,21:12:00,5002700
11186,2017-07-26,16:45:00,5002900
11187,2017-07-26,16:45:00,5002900
11188,2017-07-29,23:45:00,5002700
11189,2017-07-31,18:15:00,5003300
11190,2017-08-04,19:15:00,5007700
11191,2017-08-04,19:15:00,5007700
11192,2017-08-04,19:15:00,5007700
11193,2017-08-04,19:15:00,5007700
11194,2017-08-10,11:49:00,5007500
11195,2017-05-23,22:17:00,5000900
11196,2017-08-14,4:11:00,5001100
11197,2017-08-14,4:11:00,5001100
11198,2017-08-18,19:53:00,5008100
11199,2017-08-19,20:52:00,5002100
11200,2017-08-26,19:40:00,5002100
11201,2017-08-26,19:40:00,5002100
11202,2017-08-31,4:30:00,5002900
11203,2017-09-03,12:17:00,5002900
11204,2017-09-06,6:40:00,5000800
11205,2017-09-08,1:39:00,5002100
11206,2017-09-13,2:50:00,5004700
11207,2017-09-13,2:50:00,5004700
11208,2017-09-17,1:20:00,5013302
11209,2017-09-17,1:20:00,5013302
11210,2017-09-17,1:20:00,5013302
11211,2017-06-17,19:18:00,5000700
11212,2017-09-17,18:45:00,5002100
11213,2017-09-17,16:30:00,5016901
11214,2017-09-02,0:35:00,5013302
11215,2017-09-02,0:35:00,5013302
11216,2017-09-22,17:18:00,5002700
11217,2017-09-27,18:50:00,5002700
11218,2017-09-28,2:22:00,5007700
11219,2017-09-28,2:22:00,5007700
11220,2017-09-15,18:38:00,5004000
11221,2017-10-02,18:33:00,5002100
11222,2017-10-06,17:17:00,5001100
11223,2017-10-08,17:30:00,5010500
11224,2017-10-08,17:30:00,5010500
11225,2017-10-15,21:09:00,5002100
11226,2017-10-19,1:07:00,5002900
11227,2017-10-19,1:07:00,5002900
11228,2017-10-19,1:07:00,5002900
11229,2017-10-22,9:13:00,5002100
11230,2017-10-25,0:02:00,5012500
11231,2017-10-25,0:02:00,5012500
11232,2017-10-25,0:02:00,5012500
11233,2017-10-26,20:31:00,5002900
11234,2017-10-26,20:31:00,5002900
11235,2017-10-26,20:31:00,5002900
11236,2017-10-26,21:20:00,5002100
11237,2017-11-07,3:25:00,5000300
11238,2017-11-11,5:07:00,5007700
11239,2017-11-11,17:31:00,5010500
11240,2017-11-11,17:31:00,5010500
11241,2017-11-11,17:31:00,5010500
11242,2017-11-11,19:59:00,5000700
11243,2017-11-12,2:50:00,5002900
11244,2017-11-17,2:06:00,5016901
11245,2017-11-17,15:50:00,5010500
11246,2017-11-17,18:49:00,5004000
11247,2017-11-23,8:30:00,5003600
11248,2017-11-30,22:28:00,5008100
11249,2017-11-22,18:35:00,5004000
11250,2017-12-05,15:25:00,5013302
11251,2017-12-05,11:50:00,5000700
11252,2017-12-05,15:25:00,5010500
11253,2017-12-05,11:49:00,5002900
11254,2017-11-30,22:11:00,5006700
11255,2017-11-30,22:11:00,5006700
11256,2017-11-30,22:11:00,5006700
11257,2017-12-13,11:20:00,5002900
11258,2017-12-13,11:20:00,5002900
11259,2017-12-13,16:17:00,5000300
11260,2017-12-16,23:55:00,5000300
11261,2017-12-16,23:55:00,5000300
11262,2017-12-16,23:55:00,5000300
11263,2017-12-16,23:55:00,5000300
11264,2017-12-16,23:55:00,5000300
11265,2017-12-16,23:55:00,5000300
11266,2017-12-26,1:00:00,5008100
11267,2017-12-26,1:00:00,5008100
11268,2017-12-26,3:05:00,5013302
11269,2017-12-26,3:12:00,5013302
11270,2017-11-19,19:15:00,5002100
11271,2017-12-26,22:00:00,5003600
11272,2017-01-16,15:15:00,5018901
11273,2017-01-18,14:53:00,5020100
11274,2017-01-20,0:27:00,5021300
11275,2017-01-22,16:05:00,5029102
11276,2017-01-22,19:50:00,5030302
11277,2017-02-08,5:20:00,5018901
11278,2017-01-23,16:59:00,5023100
11279,2017-01-23,16:59:00,5023100
11280,2017-02-06,14:20:00,5031902
11281,2017-02-08,13:05:00,5020700
11282,2017-02-08,13:05:00,5020700
11283,2017-02-25,7:09:00,5020700
11284,2017-02-27,16:30:00,5031901
11285,2017-02-27,16:30:00,5031901
11286,2017-02-21,22:05:00,5022300
11287,2017-02-21,22:05:00,5022300
11288,2017-02-21,22:05:00,5022300
11289,2017-02-24,17:58:00,5030301
11290,2017-02-24,17:58:00,5030301
11291,2017-02-24,17:58:00,5030301
11292,2017-02-24,17:58:00,5030301
11293,2017-03-20,18:56:00,5030302
11294,2017-03-26,17:19:00,5023100
11295,2017-04-15,19:30:00,5031901
11296,2017-04-15,19:35:00,5031901
11297,2017-04-15,19:35:00,5031901
11298,2017-04-21,5:06:00,5020700
11299,2017-04-29,19:00:00,5027705
11300,2017-04-29,19:00:00,5027705
11301,2017-04-29,19:00:00,5027705
11302,2017-05-02,4:42:00,5020700
11303,2017-05-02,23:45:00,5031901
11304,2017-05-08,4:50:00,5029103
11305,2017-05-16,8:35:00,5018702
11306,2017-05-16,9:35:00,5018702
11307,2017-05-16,9:35:00,5018702
11308,2017-05-23,17:00:00,5027702
11309,2017-05-23,17:00:00,5027702
11310,2017-05-24,16:25:00,5020700
11311,2017-06-01,12:35:00,5030302
11312,2017-06-01,12:35:00,5030302
11313,2017-06-03,0:00:00,5024700
11314,2017-06-03,16:10:00,5024700
11315,2017-06-03,16:10:00,5024700
11316,2017-06-05,14:51:00,5020700
11317,2017-04-15,19:35:00,5031901
11318,2017-06-12,14:00:00,5018702
11319,2017-06-22,17:25:00,5030301
11320,2017-06-22,17:25:00,5030301
11321,2017-06-03,16:54:00,5029104
11322,2017-06-29,17:55:00,5027706
11323,2017-06-29,15:55:00,5029103
11324,2017-05-03,10:05:00,5020700
11325,2017-03-10,9:16:00,5020700
11326,2017-03-10,9:16:00,5020700
11327,2017-07-14,22:25:00,5024700
11328,2017-07-14,20:20:00,5018901
11329,2017-07-14,20:20:00,5018901
11330,2017-07-14,20:20:00,5018901
11331,2017-07-19,18:50:00,5027706
11332,2017-07-28,11:15:00,5030301
11333,2017-07-01,17:53:00,5021300
11334,2017-07-01,17:53:00,5021300
11335,2017-08-05,2:08:00,5024700
11336,2017-08-08,19:10:00,5027702
11337,2017-07-28,1:10:00,5020700
11338,2017-07-12,14:30:00,5018702
11339,2017-07-12,14:30:00,5018702
11340,2017-07-12,14:30:00,5018702
11341,2017-08-12,21:45:00,5022300
11342,2017-08-15,9:25:00,5015100
11343,2017-08-15,19:53:00,5020700
11344,2017-08-17,10:40:00,5023900
11345,2017-08-17,17:15:00,5022300
11346,2017-08-24,22:05:00,5022300
11347,2017-08-24,22:05:00,5022300
11348,2017-08-29,19:45:00,5029104
11349,2017-08-24,15:15:00,5024700
11350,2017-09-08,22:35:00,5020700
11351,2017-09-08,22:46:00,5022300
11352,2017-09-08,22:46:00,5020700
11353,2017-09-08,22:44:00,5020700
11354,2017-09-09,18:35:00,5027706
11355,2017-09-26,0:40:00,5027301
11356,2017-09-30,0:30:00,5020700
11357,2017-10-01,18:30:00,5021300
11358,2017-10-01,18:30:00,5021300
11359,2017-10-05,2:00:00,5031901
11360,2017-10-05,2:00:00,5031901
11361,2017-10-05,2:00:00,5031901
11362,2017-10-17,23:20:00,5029103
11363,2017-10-20,23:30:00,5020700
11364,2017-10-20,23:30:00,5020700
11365,2017-10-21,1:51:00,5020700
11366,2017-10-25,21:44:00,5013302
11367,2017-10-27,14:43:00,5027702
11368,2017-11-01,16:30:00,5025100
11369,2017-11-03,6:45:00,5023900
11370,2017-11-03,6:45:00,5023900
11371,2017-11-06,12:50:00,5027706
11372,2017-11-02,19:35:00,5030301
11373,2017-11-02,19:35:00,5030301
11374,2017-11-18,22:51:00,5029103
11375,2017-11-21,20:55:00,5020700
11376,2017-11-22,12:50:00,5021300
11377,2017-11-23,6:28:00,5023100
11378,2017-11-27,12:30:00,5020700
11379,2017-11-30,15:30:00,5020700
11380,2017-12-05,0:20:00,5020700
11381,2017-12-05,0:20:00,5020700
11382,2017-12-06,4:30:00,5030302
11383,2017-12-09,23:40:00,5031902
11384,2017-12-09,23:40:00,5031902
11385,2017-12-09,23:40:00,5031902
11386,2017-12-09,23:40:00,5031902
11387,2017-12-08,23:40:00,5031902
11388,2017-12-08,23:40:00,5032300
11389,2017-12-23,2:30:00,5029103
11390,2017-12-29,4:27:00,5023900
11391,2017-12-29,4:27:00,5023900
11392,2017-01-07,1:05:00,5015601
11393,2017-01-10,13:50:00,5013203
11394,2017-01-10,13:49:00,5013203
11395,2017-01-11,13:00:00,5018100
11396,2017-01-11,13:00:00,5018100
11397,2017-01-11,13:00:00,5018100
11398,2017-01-11,14:30:00,5009601
11399,2017-01-13,7:14:00,5012806
11400,2017-01-20,3:09:00,5014607
11401,2017-01-22,16:33:00,5012806
11402,2017-01-22,4:24:00,5014606
11403,2017-01-23,17:13:00,5011202
11404,2017-01-23,17:45:00,5012806
11405,2017-01-26,22:38:00,5013204
11406,2017-01-05,2:55:00,5011401
11407,2017-01-27,13:30:00,5011402
11408,2017-01-27,13:30:00,5011402
11409,2017-01-28,19:35:00,5013400
11410,2017-01-28,21:35:00,5012200
11411,2017-01-05,2:55:00,5011401
11412,2017-02-03,5:10:00,5005000
11413,2017-02-03,5:10:00,5005000
11414,2017-02-04,3:18:00,5018100
11415,2017-02-04,3:18:00,5018100
11416,2017-02-04,3:18:00,5018100
11417,2017-02-10,0:46:00,5009601
11418,2017-02-10,0:46:00,5009601
11419,2017-02-14,18:15:00,5006400
11420,2017-02-17,4:00:00,5011202
11421,2017-02-26,3:20:00,5011202
11422,2017-03-02,0:30:00,5011401
11423,2017-03-02,5:25:00,5013204
11424,2017-01-13,18:00:00,5007400
11425,2017-01-13,18:00:00,5007400
11426,2017-02-16,23:20:00,5006400
11427,2017-03-24,11:46:00,5006400
11428,2017-04-01,1:50:00,5027900
11429,2017-04-03,0:05:00,5011202
11430,2017-04-03,0:05:00,5011202
11431,2017-04-03,0:05:00,5011202
11432,2017-04-03,0:05:00,5011202
11433,2017-04-03,0:05:00,5011202
11434,2017-04-03,14:55:00,5009601
11435,2017-04-05,16:00:00,5013203
11436,2017-04-05,16:00:00,5013203
11437,2017-04-05,16:00:00,5013203
11438,2017-04-05,16:00:00,5013203
11439,2017-04-05,16:00:00,5013203
11440,2017-04-05,16:00:00,5013203
11441,2017-04-08,9:10:00,5007400
11442,2017-04-06,22:02:00,5014604
11443,2017-04-11,5:30:00,5014604
11444,2017-04-11,5:30:00,5014604
11445,2017-04-14,3:45:00,5015601
11446,2017-04-16,0:08:00,5017300
11447,2017-04-16,20:01:00,5006400
11448,2017-04-29,21:00:00,5009602
11449,2017-04-29,21:00:00,5009602
11450,2017-05-05,16:08:00,5007400
11451,2017-05-09,6:50:00,5013204
11452,2017-05-09,6:50:00,5013204
11453,2017-05-20,0:31:00,5012805
11454,2017-05-24,12:14:00,5013400
11455,2017-06-02,20:24:00,5006400
11456,2017-06-03,2:27:00,5017700
11457,2017-06-09,12:27:00,5013800
11458,2017-06-09,12:27:00,5013800
11459,2017-06-09,12:27:00,5013800
11460,2017-05-29,2:18:00,5017300
11461,2017-06-12,6:12:00,5009601
11462,2017-06-15,0:10:00,5006400
11463,2017-06-15,0:10:00,5006400
11464,2017-06-15,0:10:00,5006400
11465,2017-06-15,0:10:00,5006400
11466,2017-06-15,0:10:00,5006400
11467,2017-05-26,12:45:00,5012200
11468,2017-06-17,3:53:00,5006400
11469,2017-06-23,1:52:00,5007000
11470,2017-06-24,3:23:00,5013203
11471,2017-06-30,1:23:00,5013400
11472,2017-06-30,1:23:00,5013400
11473,2017-06-30,1:23:00,5013400
11474,2017-06-30,1:23:00,5013400
11475,2017-07-04,2:00:00,5009601
11476,2017-07-04,2:00:00,5009601
11477,2017-07-04,2:00:00,5009601
11478,2017-07-10,4:30:00,5011402
11479,2017-07-10,4:30:00,5011402
11480,2017-07-10,4:30:00,5011402
11481,2017-07-10,4:30:00,5011402
11482,2017-06-30,19:50:00,5014605
11483,2017-05-12,0:05:00,5005000
11484,2017-07-19,9:05:00,5009601
11485,2017-07-21,2:39:00,5013800
11486,2017-07-21,2:55:00,5013800
11487,2017-07-21,2:55:00,5013800
11488,2017-07-26,23:04:00,5013204
11489,2017-07-29,1:30:00,5011201
11490,2017-07-29,1:30:00,5011201
11491,2017-03-23,22:30:00,5007000
11492,2017-08-04,10:30:00,5009601
11493,2017-08-06,16:30:00,5013800
11494,2017-08-07,15:14:00,5014604
11495,2017-08-08,17:37:00,5027900
11496,2017-08-16,1:47:00,5007000
11497,2017-08-11,4:05:00,5015603
11498,2017-08-11,5:18:00,5014604
11499,2017-08-11,5:18:00,5014604
11500,2017-08-24,13:45:00,5013800
11501,2017-08-24,13:45:00,5013800
11502,2017-08-29,6:40:00,5012806
11503,2017-08-07,15:15:00,5014604
11504,2017-09-07,4:00:00,5013800
11505,2017-09-11,12:54:00,5012200
11506,2017-09-14,17:30:00,5011202
11507,2017-09-13,15:44:00,5013201
11508,2017-09-13,15:44:00,5013201
11509,2017-09-19,14:36:00,5012804
11510,2017-09-20,22:05:00,5013204
11511,2017-09-21,0:23:00,5011402
11512,2017-09-22,14:20:00,5014604
11513,2017-09-30,5:22:00,5011402
11514,2017-09-30,5:22:00,5011402
11515,2017-09-30,5:22:00,5011402
11516,2017-10-01,4:30:00,5009601
11517,2017-10-05,0:35:00,5014608
11518,2017-10-05,0:35:00,5014608
11519,2017-10-05,0:35:00,5014608
11520,2017-10-11,17:38:00,5011202
11521,2017-10-11,17:38:00,5011202
11522,2017-10-12,10:31:00,5015603
11523,2017-10-12,11:26:00,5013400
11524,2017-10-12,11:26:00,5013400
11525,2017-10-19,14:48:00,5011202
11526,2017-10-19,14:29:00,5011202
11527,2017-10-19,14:29:00,5011202
11528,2017-10-20,1:00:00,5011201
11529,2017-10-20,1:00:00,5011201
11530,2017-10-20,19:35:00,5012200
11531,2017-10-25,15:40:00,5014604
11532,2017-10-25,15:40:00,5014604
11533,2017-10-25,15:40:00,5014604
11534,2017-10-27,18:00:00,5013204
11535,2017-10-27,18:00:00,5013204
11536,2017-10-29,17:45:00,5011401
11537,2017-10-29,17:45:00,5011401
11538,2017-10-31,20:09:00,5013400
11539,2017-10-31,20:09:00,5013400
11540,2017-10-31,20:09:00,5013400
11541,2017-10-31,20:09:00,5013400
11542,2017-10-31,20:09:00,5013400
11543,2017-11-09,13:57:00,5013204
11544,2017-11-10,0:20:00,5011201
11545,2017-11-30,12:35:00,5014606
11546,2017-12-02,0:01:00,5015601
11547,2017-12-02,0:01:00,5015601
11548,2017-12-03,3:11:00,5002002
11549,2017-12-08,1:50:00,5002002
11550,2017-12-08,17:42:00,5002002
11551,2017-12-08,17:42:00,5002002
11552,2017-12-08,17:42:00,5002002
11553,2017-12-09,13:08:00,5009602
11554,2017-12-09,13:08:00,5009602
11555,2017-12-17,1:14:00,5017700
11556,2017-01-25,0:55:00,5017007
11557,2017-01-03,18:19:00,5024800
11558,2017-01-03,18:19:00,5024800
11559,2017-01-03,15:15:00,5024800
11560,2017-02-07,17:45:00,5017005
11561,2017-01-22,5:55:00,5019800
11562,2017-01-22,5:55:00,5019800
11563,2017-01-22,5:55:00,5019800
11564,2017-02-14,15:45:00,5019800
11565,2017-02-15,3:50:00,5017600
11566,2017-02-08,13:15:00,5024800
11567,2017-03-01,19:30:00,5017005
11568,2017-03-05,13:00:00,5017012
11569,2017-03-14,23:55:00,5017008
11570,2017-03-14,23:55:00,5017008
11571,2017-02-14,15:45:00,5019800
11572,2017-04-09,3:55:00,5024402
11573,2017-04-10,14:40:00,5024800
11574,2017-04-10,14:40:00,5024800
11575,2017-04-12,13:40:00,5017600
11576,2017-04-12,13:40:00,5017600
11577,2017-03-27,17:51:00,5019800
11578,2017-04-16,2:50:00,5024800
11579,2017-04-16,2:50:00,5024800
11580,2017-04-29,13:20:00,5019800
11581,2017-05-08,5:10:00,5022600
11582,2017-06-01,13:50:00,5014607
11583,2017-06-02,14:15:00,5019800
11584,2017-06-08,14:20:00,5017600
11585,2017-06-08,14:20:00,5017600
11586,2017-06-20,3:48:00,5022600
11587,2017-06-21,1:36:00,5017600
11588,2017-06-22,19:50:00,5020804
11589,2017-06-22,19:50:00,5020804
11590,2017-06-28,1:09:00,5022600
11591,2017-06-28,14:28:00,5024800
11592,2017-07-04,17:00:00,5024800
11593,2017-07-04,17:00:00,5024800
11594,2017-07-08,17:10:00,5017005
11595,2017-07-08,17:10:00,5017005
11596,2017-07-08,17:10:00,5017005
11597,2017-07-18,15:20:00,5019800
11598,2017-08-02,5:08:00,5017008
11599,2017-08-02,5:08:00,5017008
11600,2017-08-26,1:54:00,5024800
11601,2017-08-26,1:54:00,5024800
11602,2017-08-26,1:54:00,5024800
11603,2017-09-03,5:50:00,5022800
11604,2017-09-10,5:45:00,5020804
11605,2017-09-06,16:04:00,5022800
11606,2017-09-06,16:04:00,5022800
11607,2017-09-05,19:00:00,5024402
11608,2017-10-01,6:45:00,5024800
11609,2017-10-04,19:40:00,5022600
11610,2017-10-09,13:02:00,5019800
11611,2017-10-11,15:50:00,5024800
11612,2017-09-10,5:45:00,5020804
11613,2017-10-17,1:38:00,5017010
11614,2017-11-03,15:30:00,5024800
11615,2017-11-03,15:30:00,5024800
11616,2017-11-30,15:05:00,5020803
11617,2017-12-31,17:50:00,5022600
11618,2017-12-31,18:30:00,1013300
11619,2017-10-10,17:40:00,1016400
11620,2017-10-12,16:05:00,1016400
11621,2017-01-03,19:41:00,2021700
11623,2017-01-08,23:10:00,3034800
11626,2017-12-20,4:10:00,3117202
10231,2017-04-04,5:55:00,
10621,2017-01-31,16:30:00,
10984,2017-04-29,15:45:00,
11097,2017-02-18,22:05:00,
11622,2017-01-08,3:48:00,
11624,2017-12-23,16:10:00,
11625,2017-12-01,12:20:00,
11627,2017-10-07,23:45:00,
11628,2017-12-26,15:25:00,
